LatDegree,LongDegree,OtherName
21.41666667,-157.9486111,Waimano Trng Sch 1
21.41638889,-157.9483333,Waimano Traing Sch 2
21.42805556,-157.9566667,Pearl City III
21.41777778,-157.9597222,Waimano Deep Mon
21.41861111,-157.9675,Waiawa
21.41916667,-157.9680556,Waiawa
21.41472222,-157.9705556,Waiawa
21.41833333,-157.9666667,Waiawa
21.41527778,-157.9702778,Waiawa
21.41916667,-157.97,Waiawa
21.41722222,-157.9697222,Waiawa
21.42,-157.9722222,Waiawa
21.41833333,-157.9708333,Waiawa
21.415,-157.97,Waiawa Shaft
21.43055556,-158.0083333,Kipapa Gulch
21.43027778,-158.0083333,Kipapa Gulch
21.446711,-158.009311,Mililani III-7
21.44666667,-158.0088889,Mililani III-8
21.43833333,-158.0066667,Kipapa Mon MW-8
21.43861111,-158.0066667,Kipapa ST01MW05
21.43861111,-158.0075,Kipapa ST01MW06
21.44111111,-158.005,Kipapa ST01MW07
21.44027778,-158.0083333,Kipapa ST01MW10
21.43611111,-158.0358333,Poliwai Deep Monitor
21.444697,-158.039783,Robinson No. 1
21.435,-158.0577778,Hawaii Country Club
21.44555556,-158.1186111,Lualualei
21.44416667,-158.1469444,Lualualei
21.44111111,-158.1486111,Lualualei
21.44111111,-158.1486111,Lualualei
21.44444444,-158.1608333,Lualualei Hmstds
21.44138889,-158.1538889,Lualualei
21.44305556,-158.1575,Lualualei
21.44027778,-158.1555556,Lualualei
21.4425,-158.1622222,Lualualei
21.44138889,-158.1525,Lualualei
21.44555556,-158.1519444,Lualualei
21.4425,-158.1613889,Lualualei
21.44472222,-158.1583333,Lualualei
21.44555556,-158.1494444,Lualualei
21.44527778,-158.1508333,Lualualei
21.44194444,-158.1477778,Lualualei
21.44666667,-158.1630556,Lualualei
21.44388889,-158.1605556,Lualualei
21.44416667,-158.1622222,Hoohuli
21.4425,-158.1591667,Lualualei
21.43583333,-158.1688889,Lualualei
21.43472222,-158.1705556,Lualualei
21.43944444,-158.165,Lualualei
21.43944444,-158.1655556,Lualualei
21.44194444,-158.1638889,Lualualei
21.44055556,-158.1719444,Lualualei
21.44361111,-158.165,Lualualei
21.43083333,-158.1830556,Waianae
21.43722222,-158.1866667,Waianae
21.43527778,-158.1827778,Waianae
21.43583333,-158.1825,Waianae
21.43305556,-157.7883333,Coconut Island
21.43944444,-157.8302778,Kahaluu
21.44638889,-157.8416667,Kahaluu
21.43805556,-157.8388889,Kahaluu
21.43583333,-157.8455556,Kahaluu
21.43472222,-157.8561111,Kahaluu Tunnel
21.44638889,-157.8583333,Waihee Tunnel
21.43527778,-157.8536111,Kahaluu
21.44194444,-157.8675,Waihee Incl 3
21.44194444,-157.8675,Waihee Incl 1
21.44194444,-157.8675,Waihee Incl 2
21.44194444,-157.8675,Waihee Incl 4
21.44138889,-157.95,Waiawa
21.44111111,-157.9497222,Waiawa
21.44666667,-157.9552778,Waiawa Dev Tun Exit
21.44638889,-157.9694444,Waipahu Wp17A
21.44638889,-157.9694444,Waipahu Wp17B
21.43583333,-157.9802778,Waiawa 575Ft-1
21.44472222,-157.9680556,Waiawa 765Ft-1
21.44416667,-157.9677778,Waiawa 765Ft-2
21.434167,-157.9925,Waipio Mauka Deep Monitor
21.44083333,-157.9955556,Waipio Hts III-2
21.44083333,-157.995,Waipio Hts III-1
21.43611111,-157.9811111,Waiawa 575Ft-2
21.45861111,-158.0277778,Waikele
21.45416667,-158.0347222,Waikakalaua MW-6
21.45555556,-158.0336111,Waikakalaua MW-7
21.45416667,-158.0330556,Waikaka ST12MW03
21.45777778,-158.0333333,Waikaka ST12MW04
21.45444444,-158.0352778,Waikaka ST12MW05
21.45555556,-158.0330556,Waikaka ST12MW08
21.45722222,-158.0336111,Waikaka ST12MW09
21.45277778,-158.0327778,RW001
21.45861111,-158.0586111,Kunia 1
21.45833333,-158.0588889,Kunia Basal Monitor
21.45888889,-158.0580556,BMW 2
21.4475,-158.0611111,BMW 4
21.45833333,-158.0536111,BMW 6
21.44888889,-158.0688889,BMW 3
21.4475,-158.1558333,Lualualei
21.44888889,-158.1561111,Lualualei
21.45,-158.1544444,Lualualei
21.45083333,-158.1591667,Lualualei
21.45,-158.1594444,Lualualei
21.4525,-158.1475,Lualualei
21.45194444,-158.1505556,Lualualei
21.4525,-158.1494444,Lualualei
21.44694444,-158.1522222,Lualualei
21.44861111,-158.1505556,Lualualei
21.44805556,-158.1527778,Lualualei
21.45472222,-158.1505556,Lualualei
21.44944444,-158.1527778,Lualualei
21.45416667,-158.1586111,Lualualei
21.45416667,-158.1586111,Lualualei
21.45083333,-158.1622222,Lualualei
21.45305556,-158.1538889,Lualualei
21.44972222,-158.1516667,Lualualei
21.4475,-158.1652778,Waianae
21.45555556,-158.1772222,Waianae
21.44972222,-158.1788889,Waianae
21.46055556,-158.1755556,Waianae Kai II
21.44722222,-158.1777778,Toledo Dairy
21.45611111,-158.1786111,Dug Well 3
21.45194444,-158.1794444,Nitta
21.46861111,-158.1616667,Schmidt 2006
21.44944444,-158.1944444,Waianae
21.45138889,-158.1858333,Waianae
21.45166667,-158.1927778,Waianae
21.45166667,-158.1927778,Waianae
21.45277778,-158.1847222,Hawaii Baptist
21.46222222,-158.1847222,Waianae Kai I
21.45361111,-158.1825,Dug Well 1
21.45833333,-158.1808333,Dug Well 6
21.4475,-158.1830556,Gamulo
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.46027778,-158.1977778,Waianae
21.45777778,-158.2022222,Waianae
21.46194444,-158.2061111,Waianae
21.46138889,-158.1977778,Kamaile 2
21.46138889,-158.1980556,Kamaile 1
21.454167,-158.198611,Waianae
21.46305556,-158.2088889,Respicio-Wills
21.46055556,-158.2019444,Holokahi
21.45888889,-157.8394444,Kahaluu
21.45805556,-157.8391667,Kahaluu
21.45222222,-157.845,Kahaluu
21.44861111,-157.8433333,Kahaluu
21.45694444,-157.8402778,Kahaluu
21.45388889,-157.8452778,Kahaluu
21.44972222,-157.8433333,Kahaluu
21.45694444,-157.8325,Kahaluu
21.45694444,-157.8466667,Kahaluu-Chang
21.45694444,-157.8355556,Kahaluu
21.46333333,-157.8430556,Kahaluu
21.45361111,-157.8483333,Waihee
21.44777778,-157.8577778,Waihee I-1
21.4475,-157.8586111,Waihee I-2
21.4475,-157.8580556,Waihee Obs
21.45611111,-157.8569444,Waihee Valley
21.45722222,-157.8563889,Waihee Valley
21.46,-157.8480556,Waihee-Yogi
21.45472222,-157.8566667,Montgomery
21.46111111,-157.8527778,Waihee-Karimoto
21.46194444,-157.9880556,Kipapa Gulch
21.46166667,-157.9875,Kipapa Gulch TH
21.46444444,-157.9988889,Mililani I P1
21.46416667,-157.9988889,Mililani I P2
21.46388889,-157.9994444,Mililani I P3
21.46388889,-157.9988889,Mililani I P4
21.47333333,-158.0163889,Waipio Acres
21.47972222,-158.0277778,Schofield MW2-4
21.47861111,-158.025,SIC-01
21.47055556,-158.0425,Schofield MW2-6
21.4725,-158.0547222,Kunia
21.47222222,-158.0547222,Kunia Battery
21.47305556,-158.0544444,Kunia Battery
21.47611111,-158.0525,Kunia
21.47388889,-158.0544444,Del Monte Pump 3
21.47583333,-158.0530556,Kunia Battery
21.47416667,-158.0561111,Del Monte Pump 4
21.48027778,-158.0816667,Waikele Dev Tunnel
21.46722222,-158.1311111,Nanakuli
21.47777778,-158.1322222,Lualualei Tunnel
21.46722222,-158.1580556,Waianae Valley
21.47777778,-158.1502778,Waianae Valley
21.47722222,-158.1527778,Waianae Valley
21.47722222,-158.1527778,Waianae Valley
21.46388889,-158.1577778,Waianae Valley
21.47111111,-158.1527778,Waianae Tunnel
21.465,-158.1638889,Waianae Valley
21.4675,-158.1705556,Waianae III-1
21.4675,-158.1702778,Waianae III-2
21.46972222,-158.1919444,Makaha Valley
21.478293,-158.19016,Makaha Well V
21.477996,-158.195898,MVCC Irr 1
21.477942,-158.196641,MVCC Irr 2
21.48,-158.20925,Makaha Shaft
21.46583333,-158.2072222,Makaha Valley
21.46972222,-158.2122222,Makaha Valley
21.47055556,-158.2061111,Makaha-Akase
21.46416667,-158.2058333,Kahaleoumi
21.465,-158.2069444,Molina
21.46388889,-158.2075,Garden
21.47694444,-158.2205556,Makaha Bch Park
21.47722222,-158.2194444,Makaha Bch Park
21.47861111,-158.2241667,Makaha-Cayer
21.47194444,-157.845,Kaalaea
21.47416667,-157.8438889,Kaalaea
21.46611111,-157.8466667,Kaalaea
21.46666667,-157.8452778,Kaalaea
21.4675,-157.8466667,Kaalaea
21.46777778,-157.845,Kaalaea
21.46722222,-157.8438889,Kaalaea
21.46972222,-157.8838889,Waiahole Main Tunnel
21.46777778,-157.8833333,Waiahole Tun A
21.47333333,-157.8847222,Waiahole Tun B
21.470556,-157.881111,Waiahole A
21.470556,-157.881111,Waiahole B
21.47805556,-157.9652778,Mililani IV-9
21.47805556,-157.9652778,Mililani IV-10
21.47777778,-157.9652778,Mililani IV-11
21.47805556,-157.9652778,Mililani IV-12
21.47166667,-157.9897222,Mililani II P5
21.47194444,-157.9897222,Mililani II P6
21.48777778,-158.0119444,Schofield MW2-1
21.48777778,-158.0272222,Schofield Batt
21.48833333,-158.0275,Schofield Batt
21.48833333,-158.0275,Schofield Battery
21.48833333,-158.0275,Schofield Batt
21.48777778,-158.0272222,Schofield
21.48833333,-158.0275,Schofield Batt
21.48833333,-158.0275,Schofield
21.49277778,-158.0261111,Wahiawa I-3
21.49277778,-158.0255556,Wahiawa I-2
21.48833333,-158.0275,Schofield Batt
21.49277778,-158.0258333,Wahiawa I-1
21.49277778,-158.0258333,Wahiawa I-2
21.47055556,-158.025,Schofield MW1-1
21.49333333,-158.0358333,Wahiawa II-1
21.49333333,-158.035,Wahiawa II-2
21.48138889,-158.0447222,Schofield MW2-3
21.49666667,-158.0525,Schofield MW2-2
21.48305556,-158.08,Waianae Uka
21.48277778,-158.1377778,Waianae Tunnel 1
21.48555556,-158.1413889,Waianae Tunnel 2
21.48722222,-158.1422222,Waianae Tunnel 6
21.48694444,-158.1422222,Waianae Tunnel 6A
21.48611111,-158.1422222,Waianae Tunnel 7
21.48611111,-158.1419444,Waianae Tunnel 8
21.48583333,-158.1425,Waianae Tunnel 9
21.49166667,-158.1452778,Waianae Tunnnel 11
21.49194444,-158.1461111,Waianae Tunnel 14
21.48861111,-158.1466667,Waianae Tun 15
21.48722222,-158.1405556,Waianae Tun 19
21.485,-158.1569444,Waianae Tunnel 16
21.48555556,-158.1558333,Waianae I
21.49027778,-158.1577778,Waianae II
21.49666667,-158.1841667,Makaha Valley
21.491111,-158.187222,Makaha Glover
21.487606,-158.195817,Makaha I
21.491106,-158.192269,Makaha VI
21.49111111,-158.2291667,Keaau Bch Park
21.48027778,-158.2177778,Makaha Valley
21.49111111,-158.2280556,Keaau-Chung Hoon
21.49194444,-157.8633333,Waikane 1
21.49027778,-157.8636111,Waikane 2
21.49472222,-157.8619444,Waikane 3
21.49,-157.8538889,Waikane-Roberts
21.49,-157.8530556,Waikane-Roberts
21.48777778,-157.885,Waiahole Uwau Tunnel
21.49416667,-157.8841667,Waikane Tunnel 2
21.48583333,-157.8925,Uwau Tunnel Ext
21.48972222,-157.9869444,Schofield MW2-5
21.50833333,-158.0280556,Alii Turf
21.50305556,-158.0727778,Schofield MW4-1
21.50694444,-158.0775,Schofield MW4-2
21.50222222,-158.0733333,Schofield MW4-3
21.50638889,-158.0725,Schofield MW4-4
21.50666667,-158.0775,Schofield MW4-2A
21.50694444,-158.1588889,Makaha Tunnel 10
21.50138889,-158.18,Makaha Valley
21.50138889,-158.18,Makaha Valley
21.50138889,-158.18,Makaha Valley
21.50138889,-158.18,Makaha Valley
21.50138889,-158.18,Makaha Valley
21.50277778,-158.1786111,Makaha Tunnel 4
21.50527778,-158.1786111,Makaha Tunnel 6
21.50666667,-158.1788889,Makaha Tunnel 7
21.50805556,-158.1797222,Makaha Tunnel 8
21.50638889,-158.1763889,Makaha Tunnel 9
21.504344,-158.179031,Makaha III
21.506042,-158.178106,Makaha IV
21.49805556,-158.1833333,Makaha Valley
21.49888889,-158.1841667,Makaha Tunnel 3A
21.5023,-158.180164,Makaha II
21.51,-158.2277778,Ohikilolo
21.50944444,-158.2283333,Ohikilolo
21.50944444,-158.2261111,Ohikilolo
21.50916667,-158.2269444,Ohikilolo
21.50944444,-158.2277778,Ohikilolo
21.50944444,-158.2255556,Ohikilolo
21.49944444,-158.2297222,Keaau Beach Park
21.51,-158.2291667,Ohikilolo
21.503611,-158.223056,Ohikilolo
21.50694444,-158.2222222,Ohikilolo-Silva
21.51083333,-158.2263889,Silva A Dug
21.50805556,-157.8541667,Mrtc Freshwater
21.50555556,-157.8525,MTRC Saltwater
21.50333333,-157.8869444,Waikane Tunnel 1
21.51222222,-157.9875,Wahiawa
21.51222222,-157.9875,Wahiawa
21.51638889,-158.0013889,Wahiawa
21.51694444,-158.0016667,NAVFAC Wahiawa Deep
21.52638889,-158.0427778,Helemano
21.52638889,-158.0427778,Helemano Pump 24
21.517108,-158.063015,Del Monte Pump 5
21.52611111,-158.2283333,Makua
21.52694444,-158.2272222,ERDC-MW-1
21.52888889,-158.2261111,ERDC-MW-4A
21.52888889,-158.2261111,ERDC-MW-4B
21.52888889,-158.2261111,ERDC-MW-4C
21.52833333,-158.2119444,ERDC-MW-5
21.51527778,-157.9033333,Kahana Tunnel 1
21.53416667,-158.0591667,Helemano Pump 25
21.54222222,-158.0483333,Waialua Pump 26
21.54472222,-158.0783333,Kaheaka Obs.
21.53416667,-158.0916667,Kamananui
21.54222222,-158.0952778,Poamoho A
21.53222222,-158.2294444,Makua
21.53166667,-158.2283333,Makua
21.53027778,-158.2280556,Makua
21.53305556,-158.2291667,Makua
21.53083333,-158.2283333,Makua
21.53722222,-158.2302778,Makua
21.536944,-158.229444,Makua
21.53444444,-158.2283333,ERDC-MW-2
21.53111111,-158.2266667,ERDC-MW-3A
21.53111111,-158.2266667,ERDC-MW-3B
21.53111111,-158.2266667,ERDC-MW-3C
21.5375,-157.845,Kaaawa
21.54472222,-157.8458333,Kaaawa
21.54222222,-157.8472222,Tomasu
21.54194444,-157.8477778,Kaaawa Shaft
21.53861111,-157.8480556,Saito
21.56027778,-158.1033333,Waialua P10 Batt
21.56027778,-158.1033333,Waialua P10 Batt
21.56027778,-158.1033333,Waialua P10 Batt
21.56027778,-158.1033333,Waialua P10 Batt
21.56027778,-158.1033333,Waialua P10 Batt
21.56027778,-158.1033333,Waialua P10 Batt
21.56027778,-158.1033333,Waialua P10 Batt
21.56027778,-158.1033333,Waialua P10 Batt
21.56027778,-158.1033333,Waialua P10 Batt
21.56027778,-158.1033333,Waialua P10 Batt
21.56027778,-158.1033333,Waialua P10 Batt
21.56027778,-158.1033333,Waialua P10 Batt
21.553611,-158.114167,NSLF-015
21.55333333,-158.1136111,NSLF-023
21.55277778,-158.1133333,Barels Springs
21.5525,-158.1133333,Hamamoto 2006
21.55388889,-158.115,Christensen-01
21.55138889,-158.1144444,NSLF-001
21.55138889,-158.1133333,NSLF-024
21.551944,-158.116389,Haleiwa-Saville
21.55416667,-158.1177778,Kamalani
21.5525,-158.1161111,Payes
21.555,-158.1152778,NSLF 11
21.55444444,-158.1152778,NSLF 13
21.55277778,-158.1113889,Kaala Farms
21.552189,-158.115492,Haviland-Partlon
21.559444,-158.121389,Waialua P2 Batt
21.559444,-158.121389,Waialua P2 Batt
21.55944444,-158.1213889,Waialua P2 Batt
21.55944444,-158.1213889,Waialua P2 Batt
21.55944444,-158.1213889,Waialua P2 Batt
21.55944444,-158.1213889,Waialua P2 Batt
21.55944444,-158.1213889,Waialua P2A Batt
21.55944444,-158.1213889,Waialua P2 Batt
21.55944444,-158.1213889,Waialua P2 Batt
21.55944444,-158.1213889,Waialua P2 Batt
21.55944444,-158.1213889,Waialua P2A Batt
21.55944444,-158.1213889,Waialua P2A Batt
21.55944444,-158.1213889,Waialua P2A Batt
21.559444,-158.121389,Waialua P2A Batt
21.55861111,-158.1225,Waialua
21.55555556,-158.1275,Waialua
21.54972222,-158.1297222,Waialua
21.54972222,-158.13,Waialua
21.55,-158.1183333,Waialua-Mauka
21.55833333,-158.1144444,Thompson Corner 1
21.55833333,-158.1141667,Thompson Corner 2
21.55166667,-158.115,NSLF-03
21.55166667,-158.1147222,NSLF-08
21.55472222,-158.1161111,NSFL-09
21.55166667,-158.1147222,NSLF-02
21.55111111,-158.1327778,Paty
21.56305556,-158.1422222,Mokuleia
21.55305556,-158.1405556,Stanhope Farms
21.55944444,-158.1619444,Kawaihapai
21.55944444,-158.15,Mokuleia
21.55861111,-158.1716667,Mokuleia 1
21.56,-158.1719444,Mokuleia 2
21.56138889,-158.1666667,Mokuleia 3
21.54888889,-158.2375,At & T  1
21.54888889,-158.2380556,At & T  2
21.56277778,-158.2352778,USAF-Kaena Pt
21.554167,-158.246667,Keawaula Bay
21.54805556,-157.8466667,Kuloa Pt
21.55055556,-157.8480556,Kaaawa
21.55777778,-157.8583333,Kaaawa
21.55666667,-157.8538889,Kaaawa
21.54861111,-157.8486111,Kaaawa-Yamamoto
21.554444,-157.876111,Kahana Valley
21.553333,-157.871111,Kahana-George
21.55111111,-157.8819444,Kahana I-1
21.55083333,-157.8830556,Kahana I-2
21.54944444,-157.8858333,Kahana I-3
21.54944444,-157.885,Kahana I-4
21.573078,-158.070158,Waialua Pump 17
21.57611111,-158.0758333,Waialua
21.57138889,-158.0958333,Waialua
21.57166667,-158.0958333,Waialua
21.57722222,-158.0927778,Haleiwa 1
21.5775,-158.0927778,Haleiwa 2
21.56722222,-158.0847222,Helemano Deep Mon
21.57888889,-158.1119444,Waialua
21.57888889,-158.1102778,Waialua Pump 9
21.57861111,-158.1047222,Waialua-Kawamata
21.57444444,-158.0994444,Waialua
21.57277778,-158.1116667,Waialua
21.571667,-158.113333,Gilman
21.57583333,-158.1111111,Waialua
21.57916667,-158.1088889,Gora
21.58,-158.1063889,Yamauchi Spring
21.57694444,-158.1086111,Cerezo Farm
21.57805556,-158.1072222,Tyau
21.57916667,-158.1,Twin Bridge Deep
21.56527778,-158.1072222,Kamooloa Obs.
21.57972222,-158.1030556,Helemano Cap 1
21.57972222,-158.1030556,Helemano Cap 2
21.578333,-158.113333,Haleiwa-Lopez 1
21.565,-158.1138889,Kemoo Camp Bat A
21.573889,-158.114444,Waialua-Lopez 2
21.57694444,-158.1302778,Waialua
21.56416667,-158.1216667,Pump 1
21.56416667,-158.1216667,Pump 1
21.56416667,-158.1216667,Pump 1
21.57333333,-158.1252778,Mill Pumps
21.57333333,-158.1252778,Mill Pumps
21.57333333,-158.1252778,Mill Pumps
21.57333333,-158.1252778,Mill Pumps
21.565,-158.1138889,Pump 7 B
21.565,-158.1138889,Pump 7 C
21.57333333,-158.1252778,Waialua II Batt
21.56416667,-158.1216667,Pump 1
21.56416667,-158.1216667,Pump 1
21.57333333,-158.1252778,Mill Pumps
21.57333333,-158.1252778,Mill Pumps
21.565,-158.1138889,Pump 7 D
21.565,-158.1138889,Pump 7 E
21.57333333,-158.1252778,Mill Pumps
21.57333333,-158.1252778,Mill Pumps
21.566389,-158.123056,Waialua
21.56638889,-158.1238889,Waialua
21.56416667,-158.1244444,Waialua
21.56694444,-158.1269444,Waialua HS
21.57722222,-158.13,Waialua
21.57805556,-158.1302778,Waialua
21.56555556,-158.1188889,Waialua
21.57527778,-158.1288889,Waialua
21.57638889,-158.1294444,Waialua
21.57694444,-158.1297222,Waialua
21.5775,-158.1302778,Waialua
21.57805556,-158.1302778,Waialua
21.571389,-158.118333,Kiikii Cap Mon 2
21.579167,-158.120556,Paradise Shrimp
21.57333333,-158.1463889,Mokuleia
21.57472222,-158.1447222,Mokuleia
21.57305556,-158.1430556,Mokuleia
21.57222222,-158.1447222,Mokuleia
21.57138889,-158.1427778,Mokuleia
21.57277778,-158.1391667,Mokuleia
21.56972222,-158.1355556,Mokuleia
21.57444444,-158.1622222,Mokuleia Battery
21.5725,-158.1505556,Mokuleia
21.57527778,-158.1625,Mokuleia
21.57527778,-158.1577778,Mokuleia
21.57527778,-158.1572222,Mokuleia
21.57611111,-158.1558333,Mokuleia
21.575,-158.1561111,Mokuleia
21.57444444,-158.1522222,Mokuleia
21.57333333,-158.1502778,Mokuleia
21.57083333,-158.1486111,Mokuleia
21.57305556,-158.1483333,Mokuleia
21.57333333,-158.1536111,Mokuleia
21.57444444,-158.1622222,Pump 11
21.57305556,-158.1536111,Mokuleia
21.57527778,-158.1575,Mokuleia
21.57333333,-158.1502778,Mokuleia
21.57527778,-158.1569444,Mokuleia-Miyake
21.57277778,-158.1636111,Mokuleia
21.57666667,-158.1502778,Mokuleia
21.57,-158.1472222,Mokuleia
21.57,-158.1594444,Mokuleia
21.56944444,-158.1622222,Mokuleia
21.56944444,-158.1630556,Mokuleia
21.57388889,-158.1505556,MAF 1
21.57361111,-158.1716667,Crowbar Ranch
21.57333333,-158.1686111,Mokuleia
21.56916667,-158.1663889,Shop Well
21.5725,-158.1658333,Mokuleia
21.57416667,-158.1647222,Mokuleia
21.57555556,-158.1647222,Mokuleia
21.57138889,-158.1694444,Mokuleia
21.57638889,-158.1775,Mokuleia
21.575,-158.1744444,Mokuleia
21.56361111,-158.1722222,Mokuleia
21.57916667,-158.1772222,Mokuleia
21.56944444,-158.1647222,Mokuleia
21.57388889,-158.1936111,Kawaihapai
21.57638889,-158.1897222,Kawaihapai
21.57416667,-158.1866667,Kawaihapai
21.57444444,-158.1811111,Pump 5
21.57277778,-158.195,Kawaihapai
21.57444444,-158.1811111,Pump 5
21.57444444,-158.1811111,Pump 5
21.57444444,-158.1811111,Pump 5
21.57444444,-158.1811111,Pump 5
21.57444444,-158.1811111,Pump 5
21.57444444,-158.1811111,Pump 5
21.57638889,-158.1922222,Kawaihapai
21.57444444,-158.1811111,Pump 5
21.57111111,-158.1922222,Kawaihapai
21.57444444,-158.1808333,Kawaihapai
21.57694444,-158.2072222,Dillingham AFB
21.57666667,-158.2072222,Dillingham Airfield
21.57861111,-158.2113889,Dillingham AFB
21.57694444,-158.2111111,Hawaii Fish Co. 1
21.57888889,-158.2305556,Kaena Point
21.5725,-157.8791667,Punaluu
21.57166667,-157.8797222,Makalii 1
21.57944444,-157.8855556,Punaluu
21.5775,-157.8838889,Punaluu
21.57972222,-157.8888889,Punaluu
21.57694444,-157.8836111,Punaluu
21.57694444,-157.8836111,Sproat Well
21.57555556,-157.8927778,Punaluu III-1
21.57555556,-157.8925,Punaluu III-2
21.57833333,-157.8925,Waiono-Punaluu
21.57416667,-157.8927778,Punaluu IV
21.56861111,-157.8919444,Punaluu VB
21.57972222,-157.8913889,Laie-Hiltbrand
21.5725,-157.8830556,Makalii 2
21.57194444,-157.8869444,Makalii 3
21.57416667,-157.8927778,Punaluu III-3
21.57138889,-157.8808333,Makalii IIA
21.56833333,-157.8983333,Punaluu VA
21.58861111,-158.0541667,N Upper Anahulu
21.59472222,-158.0761111,Kawailoa
21.5825,-158.0930556,Opaeula P3 Battery
21.58277778,-158.0930556,Pump 3 Well B
21.58277778,-158.0930556,Pump 3 Well C
21.5825,-158.0930556,Opaeula P3 Battery
21.5825,-158.0930556,Opaeula P3 Battery
21.5825,-158.0930556,Opaeula P3 Battery
21.5825,-158.0930556,Opaeula P3 Battery
21.58277778,-158.0927778,Pump 3 Well H
21.5825,-158.0930556,Opaeula P3 Battery
21.5825,-158.0930556,Opaeula P3 Battery
21.5825,-158.0930556,Opaeula P3 Battery
21.5825,-158.0930556,Opaeula P3 Battery
21.5825,-158.0930556,Opaeula P3 Battery
21.5825,-158.0930556,Opaeula P3 Battery
21.5825,-158.0930556,Opaeula P3 Battery
21.5825,-158.0930556,Opaeula P3 Battery
21.5825,-158.0930556,Opaeula P3 Battery
21.5825,-158.0930556,Opaeula P3 Battery
21.5825,-158.0930556,Opaeula P3 Battery
21.5825,-158.0930556,Opaeula P3 Battery
21.59138889,-158.0816667,Kawailoa
21.59,-158.0833333,Kawailoa
21.59333333,-158.0933333,Kawailoa
21.59277778,-158.0816667,N Lower Anahulu
21.58333333,-158.0844444,Opaeula Obs
21.58527778,-158.1055556,Haleiwa 332
21.58333333,-158.1055556,Haleiwa 328
21.58361111,-158.1016667,Pump 8A
21.58361111,-158.1016667,Pump 8B
21.58944444,-158.1036111,Haleiwa
21.58138889,-158.1069444,Haleiwa-Endow
21.59222222,-158.1011111,Haleiwa
21.58416667,-158.1097222,Haleiwa
21.59444444,-158.0994444,Haleiwa
21.58138889,-158.1044444,Haleiwa-B G Farm
21.595,-158.1011111,Greenwell 1
21.59527778,-158.1011111,Greenwell 2
21.59527778,-158.1005556,Greenwell 3
21.59472222,-158.1002778,Greenwell 4
21.58222222,-158.1180556,Waialua
21.58055556,-158.1911111,Mokuleia Beach
21.58138889,-158.2091667,Mokuleia Beach
21.58138889,-158.2088889,Mokuleia Beach
21.58944444,-157.8911111,Punaluu-Hanohano
21.58444444,-157.8913889,Punaluu I
21.58694444,-157.8966667,Punaluu II-4
21.58583333,-157.8952778,Punaluu II-3
21.59194444,-157.8938889,Punaluu Deep Monitor
21.58472222,-157.8947222,Punaluu II-2
21.58388889,-157.8936111,Punaluu II-1
21.58777778,-157.8969444,Punaluu II-5
21.59638889,-157.9052778,Kapaka Farm 1
21.59638889,-157.9052778,Kapaka Farm 2
21.58972222,-157.8991667,Punaluu II-6
21.59055556,-157.9063889,Kaluanui 1
21.59194444,-157.9061111,Kaluanui 2 Monitor
21.59305556,-157.9058333,Kaluanui 3
21.588333,-157.897222,Thielen-01
21.60361111,-158.0761111,Kawailoa Deep Mon
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60694444,-158.0908333,Kawailoa P4 Batt
21.60666667,-158.0905556,Kawailoa Pump 4
21.60305556,-158.0936111,Kawailoa Pump 4
21.60111111,-158.0922222,Kawailoa
